Province,District,moh_area,week,cases,avg_temperature_2m_mean,avg_temperature_2m_max,avg_temperature_2m_min,avg_precipitation_sum,avg_relative_humidity_2m_mean
North Western Province,Kurunegala RDHS,MOH-Nikaweratiya,43,0,25.49524,29.16429,23.18571,11.78571,88.73714
North Western Province,Kurunegala RDHS,MOH-Nikaweratiya,44,0,25.76815,30.37143,23.26429,10.22857,87.83105
North Western Province,Kurunegala RDHS,MOH-Nikaweratiya,45,0,25.71934,30.18571,22.77857,8.014285,85.21064
North Western Province,Kurunegala RDHS,MOH-Nikaweratiya,46,0,25.69286,30.13571,22.97857,10.2,88.87247
North Western Province,Kurunegala RDHS,MOH-Nikaweratiya,47,0,25.07738,28.82143,22.99286,14.9,91.46819
North Western Province,Kurunegala RDHS,MOH-Nikaweratiya,48,0,24.36072,26.52143,22.75714,28.28572,91.42058
North Western Province,Kurunegala RDHS,MOH-Nikaweratiya,49,0,26.04315,30.00714,23.00714,0.542857,82.76378
North Western Province,Kurunegala RDHS,MOH-Nikaweratiya,50,0,25.15565,28.97857,22.64286,7.157143,88.92019
North Western Province,Kurunegala RDHS,MOH-Nikaweratiya,51,0,25.17054,28.24286,23.07857,11.74286,91.76721
North Western Province,Kurunegala RDHS,MOH-Nikaweratiya,52,0,25.10982,29.43571,21.72857,2.585714,86.1132
North Western Province,Kurunegala RDHS,MOH-Nikaweratiya,53,2,25.08333,28.125,23.35,8.75,90.80748
North Western Province,Kurunegala RDHS,MOH-Nikaweratiya,54,0,24.77887,28.46428,21.96428,3.971428,81.04913
North Western Province,Kurunegala RDHS,MOH-Nikaweratiya,55,0,24.82262,28.12143,22.39286,11.51429,87.40658
North Western Province,Kurunegala RDHS,MOH-Nikaweratiya,56,0,24.4753,27.15714,22.59286,9.142857,90.12797
North Western Province,Kurunegala RDHS,MOH-Nikaweratiya,57,0,24.74702,28.29286,21.99286,3.5,84.82137
North Western Province,Kurunegala RDHS,MOH-Nikaweratiya,58,0,25.44613,29.51429,22.33571,4.185714,83.7339
North Western Province,Kurunegala RDHS,MOH-Nikaweratiya,59,0,25.65506,30.56429,21.68571,0.2,77.29591
North Western Province,Kurunegala RDHS,MOH-Nikaweratiya,60,0,26.44375,32,21.34286,0.085714,71.52153
North Western Province,Kurunegala RDHS,MOH-Nikaweratiya,61,0,27.59048,33.02857,22.58571,0.242857,66.28566
North Western Province,Kurunegala RDHS,MOH-Nikaweratiya,62,0,26.15595,30.90714,23.12857,5.157143,83.31747
North Western Province,Kurunegala RDHS,MOH-Nikaweratiya,63,0,26.69732,32.43571,21.95,8.614286,75.42015
North Western Province,Kurunegala RDHS,MOH-Nikaweratiya,64,1,26.33542,31.43571,22.77857,4.142857,84.85527
North Western Province,Kurunegala RDHS,MOH-Nikaweratiya,65,0,26.9875,32.15,23.48571,3.328571,82.87177
North Western Province,Kurunegala RDHS,MOH-Nikaweratiya,66,1,27.35089,32.89286,23.18571,1.3,78.28191
North Western Province,Kurunegala RDHS,MOH-Nikaweratiya,67,0,25.99226,30.82857,23.32143,12.51429,88.67831
North Western Province,Kurunegala RDHS,MOH-Nikaweratiya,68,0,26.36786,30.37857,23.83571,2.957143,86.69917
North Western Province,Kurunegala RDHS,MOH-Nikaweratiya,69,0,27.74167,32.34286,24.15714,1.485714,80.13454
North Western Province,Kurunegala RDHS,MOH-Nikaweratiya,70,0,27.1247,32.35714,24.16429,7.928571,83.53735
North Western Province,Kurunegala RDHS,MOH-Nikaweratiya,71,0,27.53125,32.02857,24.47857,3.428571,82.40649
North Western Province,Kurunegala RDHS,MOH-Nikaweratiya,72,0,28.11696,32.71429,24.88571,2.328572,78.13987
North Western Province,Kurunegala RDHS,MOH-Nikaweratiya,73,1,27.18155,30.93571,24.47857,7.071429,84.03516
North Western Province,Kurunegala RDHS,MOH-Nikaweratiya,74,0,27.00536,29.85,24.77143,4.228571,86.82343
North Western Province,Kurunegala RDHS,MOH-Nikaweratiya,75,0,27.36934,30.21428,24.96428,3.742857,85.01143
North Western Province,Kurunegala RDHS,MOH-Nikaweratiya,76,2,27.37321,30.97143,24.54286,2.228572,81.2585
North Western Province,Kurunegala RDHS,MOH-Nikaweratiya,77,1,25.64286,28.7,23.66429,13.04286,89.84163
North Western Province,Kurunegala RDHS,MOH-Nikaweratiya,78,0,26.9375,29.8,24.58571,2.042857,84.76444
North Western Province,Kurunegala RDHS,MOH-Nikaweratiya,79,1,27.14375,30.61429,24.4,1.885714,81.20617
North Western Province,Kurunegala RDHS,MOH-Nikaweratiya,80,1,28.23899,32.1,25.15,0.528571,75.89177
North Western Province,Kurunegala RDHS,MOH-Nikaweratiya,81,1,28.525,32.88572,25,0.857143,74.14115
North Western Province,Kurunegala RDHS,MOH-Nikaweratiya,82,2,27.10863,30.92143,24.85,2.942857,79.07011
North Western Province,Kurunegala RDHS,MOH-Nikaweratiya,83,4,26.77292,30.70714,24.09286,2.671429,80.30244
North Western Province,Kurunegala RDHS,MOH-Nikaweratiya,84,0,27.32857,31.78572,24.50714,3.114286,79.55508
North Western Province,Kurunegala RDHS,MOH-Nikaweratiya,85,3,27.27917,31.71428,24.19286,1.171429,76.34113
North Western Province,Kurunegala RDHS,MOH-Nikaweratiya,86,1,27.2128,31.02143,24.00714,3.157143,76.57228
North Western Province,Kurunegala RDHS,MOH-Nikaweratiya,87,0,28.24613,33.73571,24.46428,0.7,73.54066
North Western Province,Kurunegala RDHS,MOH-Nikaweratiya,88,0,27.54107,31.82857,24.18571,2.885714,76.89712
North Western Province,Kurunegala RDHS,MOH-Nikaweratiya,89,0,27.84196,32.97857,24.45,6.528572,75.74459
North Western Province,Kurunegala RDHS,MOH-Nikaweratiya,90,0,27.8375,32.43571,24.52143,2.042857,75.43043
North Western Province,Kurunegala RDHS,MOH-Nikaweratiya,91,0,26.53423,30.37857,23.42857,4.242857,81.95448
North Western Province,Kurunegala RDHS,MOH-Nikaweratiya,92,0,26.35327,29.89286,23.9,6.585715,84.5462
North Western Province,Kurunegala RDHS,MOH-Nikaweratiya,93,0,27.10714,31.67143,24.10714,5.428571,81.33372
North Western Province,Kurunegala RDHS,MOH-Nikaweratiya,94,0,27.23899,32.71429,23.90714,5.528572,78.13453
North Western Province,Kurunegala RDHS,MOH-Nikaweratiya,95,0,25.23482,29.55,23.25714,30.61429,91.79484
North Western Province,Kurunegala RDHS,MOH-Nikaweratiya,96,0,25.40268,28.08571,23.45,7.128572,90.0804
North Western Province,Kurunegala RDHS,MOH-Nikaweratiya,97,0,26.64792,30.60714,23.75714,0.7,83.73347
North Western Province,Kurunegala RDHS,MOH-Nikaweratiya,98,0,25.45179,29.6,23,7.900001,89.14073
North Western Province,Kurunegala RDHS,MOH-Nikaweratiya,99,0,25.08512,29.32143,22.87857,9.528572,89.77073
North Western Province,Kurunegala RDHS,MOH-Nikaweratiya,100,0,24.8744,28.41429,22.97143,18.57143,91.94109
North Western Province,Kurunegala RDHS,MOH-Nikaweratiya,101,0,23.86696,26.30714,21.79286,64.07143,90.46032
North Western Province,Kurunegala RDHS,MOH-Nikaweratiya,102,0,25.37857,29.41429,22.66429,4.7,86.7373
North Western Province,Kurunegala RDHS,MOH-Nikaweratiya,103,0,24.47589,27.91429,22.31429,10.02857,89.95062
North Western Province,Kurunegala RDHS,MOH-Nikaweratiya,104,3,24.76459,28.10714,22.20714,3.285714,85.00802
North Western Province,Kurunegala RDHS,MOH-Nikaweratiya,105,1,24.925,28.58571,22.08571,0.871429,84.88567
North Western Province,Kurunegala RDHS,MOH-Nikaweratiya,106,0,24.83125,28.75,22.75,14.8,91.29899
Eastern Province,Kalmunai RDHS,MOH-Ninthavur,1,0,26.01696,28.26429,24,6.728572,86.40983
Eastern Province,Kalmunai RDHS,MOH-Ninthavur,2,0,26.12947,28.03572,24.59286,15.97143,80.89166
Eastern Province,Kalmunai RDHS,MOH-Ninthavur,3,0,25.79822,28.59286,22.8,2.085714,82.02267
Eastern Province,Kalmunai RDHS,MOH-Ninthavur,4,1,26.79405,29.44286,23.51429,1.057143,71.87151
Eastern Province,Kalmunai RDHS,MOH-Ninthavur,5,1,26.13512,29.15714,23.77857,6.085715,86.1157
Eastern Province,Kalmunai RDHS,MOH-Ninthavur,6,6,27.25625,29.70714,24.49286,1.085714,71.83598
Eastern Province,Kalmunai RDHS,MOH-Ninthavur,7,0,27.50327,29.86429,25.42857,3.071429,78.04158
Eastern Province,Kalmunai RDHS,MOH-Ninthavur,8,0,27.55774,30.9,24.30714,0.457143,77.01485
Eastern Province,Kalmunai RDHS,MOH-Ninthavur,9,0,27.63304,30.36429,25.17857,2.185714,76.15907
Eastern Province,Kalmunai RDHS,MOH-Ninthavur,10,1,27.11994,31.50714,22.75,0.028571,75.70719
Eastern Province,Kalmunai RDHS,MOH-Ninthavur,11,0,28.13185,31.99286,23.89286,0.028571,72.21325
Eastern Province,Kalmunai RDHS,MOH-Ninthavur,12,0,27.69732,30.99286,24.00714,3.371429,78.21478
Eastern Province,Kalmunai RDHS,MOH-Ninthavur,13,0,27.60446,30.69286,24.35,6.514286,82.24919
Eastern Province,Kalmunai RDHS,MOH-Ninthavur,14,0,29.10833,32.7,25.54286,0.4,77.7494
Eastern Province,Kalmunai RDHS,MOH-Ninthavur,15,0,28.16012,31.46428,24.92857,7.485714,79.56141
Eastern Province,Kalmunai RDHS,MOH-Ninthavur,16,0,28.62292,31.76429,25.10714,1.385714,81.48324
Eastern Province,Kalmunai RDHS,MOH-Ninthavur,17,0,29.70744,33.64286,25.61429,0.442857,75.31414
Eastern Province,Kalmunai RDHS,MOH-Ninthavur,18,0,30.22054,34.62143,26.3,1.757143,75.53764
Eastern Province,Kalmunai RDHS,MOH-Ninthavur,19,0,29.81429,33.9,26.23571,1.942857,76.00396
Eastern Province,Kalmunai RDHS,MOH-Ninthavur,20,0,27.83185,31.99286,25.01429,13.67143,85.07466
Eastern Province,Kalmunai RDHS,MOH-Ninthavur,21,0,28.91459,33.35,25.92857,3.671429,77.06979
Eastern Province,Kalmunai RDHS,MOH-Ninthavur,22,0,29.35179,33.80714,26.05,2.842857,78.43879
Eastern Province,Kalmunai RDHS,MOH-Ninthavur,23,0,29.12738,33.86428,25.95,2.357143,73.64536
Eastern Province,Kalmunai RDHS,MOH-Ninthavur,24,0,29.65833,34.4,25.80714,1.871428,70.68059
Eastern Province,Kalmunai RDHS,MOH-Ninthavur,25,0,29.83214,35.04285,26.06429,3.128571,67.3196
Eastern Province,Kalmunai RDHS,MOH-Ninthavur,26,0,29.91667,35.38572,25.8,1.514286,66.60682
Eastern Province,Kalmunai RDHS,MOH-Ninthavur,27,0,29.1494,33.95714,25.85714,3.328571,74.11131
Eastern Province,Kalmunai RDHS,MOH-Ninthavur,28,0,29.02083,33.70714,25.42143,1.6,73.56923
Eastern Province,Kalmunai RDHS,MOH-Ninthavur,29,0,30.89167,36.39286,25.98571,0.242857,57.71387
Eastern Province,Kalmunai RDHS,MOH-Ninthavur,30,1,30.84851,36.72143,26.3,1.114286,62.34327
Eastern Province,Kalmunai RDHS,MOH-Ninthavur,31,0,29.59702,34.16428,26.12857,1.514286,70.04643
Eastern Province,Kalmunai RDHS,MOH-Ninthavur,32,0,28.08928,32.16428,24.83571,4.242857,80.3464
Eastern Province,Kalmunai RDHS,MOH-Ninthavur,33,0,28.11815,32.11428,25.04286,6.7,78.38194
Eastern Province,Kalmunai RDHS,MOH-Ninthavur,34,0,28.425,32.79286,25.43571,2.357143,74.13817
Eastern Province,Kalmunai RDHS,MOH-Ninthavur,35,0,29.07589,34.58572,25.45,3.228571,67.83086
Eastern Province,Kalmunai RDHS,MOH-Ninthavur,36,0,29.4378,34.93571,25.25,2.1,68.82192
Eastern Province,Kalmunai RDHS,MOH-Ninthavur,37,0,29.94702,35.49286,25.8,2.528571,67.23129
Eastern Province,Kalmunai RDHS,MOH-Ninthavur,38,0,29.60357,35.41428,24.59286,1.557143,66.51015
Eastern Province,Kalmunai RDHS,MOH-Ninthavur,39,0,29.18393,34.01429,25.39286,2.8,71.76234
Eastern Province,Kalmunai RDHS,MOH-Ninthavur,40,0,28.5631,33.08572,25.21428,3.057143,74.93628
Eastern Province,Kalmunai RDHS,MOH-Ninthavur,41,4,26.18988,29.48571,24.04286,15.45714,87.13411
Eastern Province,Kalmunai RDHS,MOH-Ninthavur,42,5,27.01815,30.65,24.13571,5.771429,85.14461
Eastern Province,Kalmunai RDHS,MOH-Ninthavur,43,0,26.39077,30.05,23.83571,15.17143,87.76452
Eastern Province,Kalmunai RDHS,MOH-Ninthavur,44,0,26.24673,29.65,23.85714,12.67143,88.39532
Eastern Province,Kalmunai RDHS,MOH-Ninthavur,45,0,26.21786,29.62143,23.65,8.257143,84.6508
Eastern Province,Kalmunai RDHS,MOH-Ninthavur,46,0,26.65059,29.82143,23.94286,6.314286,85.03905
Eastern Province,Kalmunai RDHS,MOH-Ninthavur,47,0,25.87738,28.92143,23.61429,16.51429,87.44801
Eastern Province,Kalmunai RDHS,MOH-Ninthavur,48,0,25.71577,28.45,23.60714,41.15715,86.22461
Eastern Province,Kalmunai RDHS,MOH-Ninthavur,49,0,26.49315,29.14286,23.72857,0.757143,82.78266
Eastern Province,Kalmunai RDHS,MOH-Ninthavur,50,1,25.94137,28.83571,23.86429,7.642857,85.49693
Eastern Province,Kalmunai RDHS,MOH-Ninthavur,51,0,25.8247,29.10714,23.48571,16.71429,89.31207
Eastern Province,Kalmunai RDHS,MOH-Ninthavur,52,1,25.80893,28.80714,23.13571,2.742857,86.41175
Eastern Province,Kalmunai RDHS,MOH-Ninthavur,53,0,25.1625,27.125,23.875,32.05,91.29006
Eastern Province,Kalmunai RDHS,MOH-Ninthavur,54,1,25.56399,27.77857,23.4,7.042857,80.12358
Eastern Province,Kalmunai RDHS,MOH-Ninthavur,55,0,25.02321,26.94286,23.61429,19.51429,90.1753
Eastern Province,Kalmunai RDHS,MOH-Ninthavur,56,0,25.25536,27.05,23.92857,21.65714,87.96596
Eastern Province,Kalmunai RDHS,MOH-Ninthavur,57,0,25.60803,27.72857,23.72857,5.814286,81.43196
Eastern Province,Kalmunai RDHS,MOH-Ninthavur,58,0,25.96101,28.33571,23.67143,5.271429,83.53932
Eastern Province,Kalmunai RDHS,MOH-Ninthavur,59,0,26.53601,29.07857,23.79286,0.814286,74.96547
Eastern Province,Kalmunai RDHS,MOH-Ninthavur,60,0,26.81548,30.02143,23.02143,0.728571,73.28252
Eastern Province,Kalmunai RDHS,MOH-Ninthavur,61,0,27.53691,30.5,24.01429,2.971428,71.01548
Eastern Province,Kalmunai RDHS,MOH-Ninthavur,62,0,26.12262,28.94286,23.91429,23.12857,85.71252
Eastern Province,Kalmunai RDHS,MOH-Ninthavur,63,0,26.06726,29.41429,22.91429,8.542857,81.7314
Eastern Province,Kalmunai RDHS,MOH-Ninthavur,64,0,27.12143,30.07857,23.95714,3.014286,82.45056
Eastern Province,Kalmunai RDHS,MOH-Ninthavur,65,0,27.97917,31.05,24.82857,2.585714,78.93391
Eastern Province,Kalmunai RDHS,MOH-Ninthavur,66,0,27.1375,30.90714,23.75,3.657143,80.79114
Eastern Province,Kalmunai RDHS,MOH-Ninthavur,67,0,26.78631,30.95714,23.96428,12.32857,84.46489
Eastern Province,Kalmunai RDHS,MOH-Ninthavur,68,0,27.74911,31.85,24.27857,5.085715,81.25921
Eastern Province,Kalmunai RDHS,MOH-Ninthavur,69,1,28.13899,32.57857,24.65714,3.271429,81.2018
Eastern Province,Kalmunai RDHS,MOH-Ninthavur,70,0,27.56071,32.02143,24.52143,4.885715,82.42315
Eastern Province,Kalmunai RDHS,MOH-Ninthavur,71,0,27.61429,31.75714,24.47857,4,83.54514
Eastern Province,Kalmunai RDHS,MOH-Ninthavur,72,1,28.69048,32.72143,24.8,1.214286,78.53141
Eastern Province,Kalmunai RDHS,MOH-Ninthavur,73,0,28.20208,32.40714,24.95714,5.942857,81.16353
Eastern Province,Kalmunai RDHS,MOH-Ninthavur,74,0,28.93929,32.67143,25.52143,0.971429,77.44106
Eastern Province,Kalmunai RDHS,MOH-Ninthavur,75,0,29.41994,34.04285,25.22143,2.028571,73.3097
Eastern Province,Kalmunai RDHS,MOH-Ninthavur,76,1,28.84673,33.5,24.77857,1.928571,75.79914
Eastern Province,Kalmunai RDHS,MOH-Ninthavur,77,0,28.77678,32.94286,25.55714,3.671429,71.07264
Eastern Province,Kalmunai RDHS,MOH-Ninthavur,78,0,28.77827,33.27857,24.74286,1.942857,76.65767
Eastern Province,Kalmunai RDHS,MOH-Ninthavur,79,0,28.9381,33.49286,24.80714,2.257143,74.966
Eastern Province,Kalmunai RDHS,MOH-Ninthavur,80,0,29.36518,34.60714,25.15,1.014286,69.56536
Eastern Province,Kalmunai RDHS,MOH-Ninthavur,81,0,29.59762,34.55714,25.22857,0.757143,68.3616
Eastern Province,Kalmunai RDHS,MOH-Ninthavur,82,0,29.21339,33.58572,25.35714,1.1,66.4422
Eastern Province,Kalmunai RDHS,MOH-Ninthavur,83,0,29.87143,35.22857,25.47857,1.185714,61.33467
Eastern Province,Kalmunai RDHS,MOH-Ninthavur,84,1,28.2247,32.52143,25.07143,5.571429,78.20845
Eastern Province,Kalmunai RDHS,MOH-Ninthavur,85,0,28.6869,33.2,24.78572,1.742857,70.44775
Eastern Province,Kalmunai RDHS,MOH-Ninthavur,86,0,29.73333,35.30714,24.69286,0.457143,60.49066
Eastern Province,Kalmunai RDHS,MOH-Ninthavur,87,0,29.29315,34.62143,24.85,1.557143,70.10876
Eastern Province,Kalmunai RDHS,MOH-Ninthavur,88,0,29.83095,35.45714,25.2,4.185714,65.32626
Eastern Province,Kalmunai RDHS,MOH-Ninthavur,89,1,28.91518,34.27143,24.62857,5.271429,72.443
Eastern Province,Kalmunai RDHS,MOH-Ninthavur,90,0,28.6125,33.51429,24.92143,3.442857,72.82819
Eastern Province,Kalmunai RDHS,MOH-Ninthavur,91,0,28.72976,33.25714,25.16429,4.114286,71.9858
Eastern Province,Kalmunai RDHS,MOH-Ninthavur,92,0,28.82649,34.62857,25.00714,3.8,69.35987
Eastern Province,Kalmunai RDHS,MOH-Ninthavur,93,0,28.08988,33.06429,24.52143,10.18571,75.83624
Eastern Province,Kalmunai RDHS,MOH-Ninthavur,94,0,27.71369,31.92857,24.22857,3.485714,77.73291
Eastern Province,Kalmunai RDHS,MOH-Ninthavur,95,0,26.64583,30.2,24.17857,23.38572,84.91942
Eastern Province,Kalmunai RDHS,MOH-Ninthavur,96,1,27.77113,31.96428,24.16429,1.4,75.50391
Eastern Province,Kalmunai RDHS,MOH-Ninthavur,97,0,28.20536,32.41428,24.08571,0.428571,76.296
Eastern Province,Kalmunai RDHS,MOH-Ninthavur,98,0,26.9244,31.53572,24.10714,9.714286,80.98995
Eastern Province,Kalmunai RDHS,MOH-Ninthavur,99,0,25.48482,29.17857,23.53572,21.44286,88.42015
Eastern Province,Kalmunai RDHS,MOH-Ninthavur,100,0,25.5497,28.33571,23.42857,29.61428,88.11395
Eastern Province,Kalmunai RDHS,MOH-Ninthavur,101,0,25.4378,28.65,22.95714,23.27143,86.60664
Eastern Province,Kalmunai RDHS,MOH-Ninthavur,102,0,25.76607,29.02857,23.43571,8.957143,86.09911
Eastern Province,Kalmunai RDHS,MOH-Ninthavur,103,0,25.12589,27.87857,23.08571,10.98571,88.07827
Eastern Province,Kalmunai RDHS,MOH-Ninthavur,104,0,25.43363,27.33571,23.6,9.285714,85.16479
Eastern Province,Kalmunai RDHS,MOH-Ninthavur,105,0,25.50238,27.92857,23.28572,2.671428,83.52354
Eastern Province,Kalmunai RDHS,MOH-Ninthavur,106,0,25.025,28.65,23.3,13.9,90.53696
Sabaragamuwa Province,Ratnapura RDHS,MOH-Nivithigala,1,1,24.76548,28.94286,22.12143,11.77143,89.65461
Sabaragamuwa Province,Ratnapura RDHS,MOH-Nivithigala,2,8,24.47946,28.04286,21.57857,4.942857,87.5764
Sabaragamuwa Province,Ratnapura RDHS,MOH-Nivithigala,3,5,24.31964,28.50714,20.41429,1.8,86.52094
Sabaragamuwa Province,Ratnapura RDHS,MOH-Nivithigala,4,12,25.19018,29.76429,20.98571,0.057143,81.30101
Sabaragamuwa Province,Ratnapura RDHS,MOH-Nivithigala,5,6,25.2628,29.82857,22.14286,4.885715,86.65514
Sabaragamuwa Province,Ratnapura RDHS,MOH-Nivithigala,6,4,24.97024,29.78572,20.45714,0.614286,80.92622
Sabaragamuwa Province,Ratnapura RDHS,MOH-Nivithigala,7,7,26.09018,31.20714,21.72857,0.542857,79.04009
Sabaragamuwa Province,Ratnapura RDHS,MOH-Nivithigala,8,5,26.8125,32.15,22.16429,0.871429,76.61853
Sabaragamuwa Province,Ratnapura RDHS,MOH-Nivithigala,9,7,27.00923,32.50714,22.32143,0.414286,73.90365
Sabaragamuwa Province,Ratnapura RDHS,MOH-Nivithigala,10,2,26.99851,32.28571,22.68571,0.657143,76.53674
Sabaragamuwa Province,Ratnapura RDHS,MOH-Nivithigala,11,2,27.4131,33.6,22.27857,0.728571,73.04744
Sabaragamuwa Province,Ratnapura RDHS,MOH-Nivithigala,12,1,27.0253,32.92143,22.79286,3.342857,76.10329
Sabaragamuwa Province,Ratnapura RDHS,MOH-Nivithigala,13,2,26.68988,31.79286,22.74286,5.057143,81.39716
Sabaragamuwa Province,Ratnapura RDHS,MOH-Nivithigala,14,1,27.21131,32.92857,23.20714,4.2,80.74996
Sabaragamuwa Province,Ratnapura RDHS,MOH-Nivithigala,15,1,27.23304,32.72857,23.30714,4.514286,77.87041
Sabaragamuwa Province,Ratnapura RDHS,MOH-Nivithigala,16,2,26.85566,31.67857,23.45714,5.442857,84.90534
Sabaragamuwa Province,Ratnapura RDHS,MOH-Nivithigala,17,4,27.54375,32.87143,23.91429,3.071429,82.12612
Sabaragamuwa Province,Ratnapura RDHS,MOH-Nivithigala,18,1,27.49613,32.28571,24.25,5.957143,85.04759
Sabaragamuwa Province,Ratnapura RDHS,MOH-Nivithigala,19,4,26.95238,31.22857,24.25,10.8,86.78373
Sabaragamuwa Province,Ratnapura RDHS,MOH-Nivithigala,20,2,25.95,29.7,23.75714,20.88571,90.21439
Sabaragamuwa Province,Ratnapura RDHS,MOH-Nivithigala,21,3,25.05565,27.38571,23.62857,33.41428,92.75935
Sabaragamuwa Province,Ratnapura RDHS,MOH-Nivithigala,22,4,25.15298,27.75,23.18571,35.05715,92.66393
Sabaragamuwa Province,Ratnapura RDHS,MOH-Nivithigala,23,3,25.78304,28.69286,23.33571,5.614286,88.16097
Sabaragamuwa Province,Ratnapura RDHS,MOH-Nivithigala,24,3,25.69792,28.76429,23.63571,5.885715,88.8178
Sabaragamuwa Province,Ratnapura RDHS,MOH-Nivithigala,25,2,25.07917,28.27143,23.16429,14.94286,90.62096
Sabaragamuwa Province,Ratnapura RDHS,MOH-Nivithigala,26,9,25.05536,28.40714,22.71428,10.4,89.90102
Sabaragamuwa Province,Ratnapura RDHS,MOH-Nivithigala,27,1,25.30506,28.32857,23.22857,9.514287,90.32512
Sabaragamuwa Province,Ratnapura RDHS,MOH-Nivithigala,28,2,25.24405,28.49286,23.04286,8.014285,88.73006
Sabaragamuwa Province,Ratnapura RDHS,MOH-Nivithigala,29,4,25.36696,28.69286,23.27143,11.28571,88.56189
Sabaragamuwa Province,Ratnapura RDHS,MOH-Nivithigala,30,6,25.91429,29.35714,23.62143,6.957143,87.81551
Sabaragamuwa Province,Ratnapura RDHS,MOH-Nivithigala,31,3,25.01637,28.08571,22.92857,16.55714,90.13251
Sabaragamuwa Province,Ratnapura RDHS,MOH-Nivithigala,32,0,25.33809,28.38571,23.14286,10.6,87.64093
Sabaragamuwa Province,Ratnapura RDHS,MOH-Nivithigala,33,4,24.98274,27.69286,23.14286,24.42857,90.79102
Sabaragamuwa Province,Ratnapura RDHS,MOH-Nivithigala,34,0,24.96786,28.22857,22.62143,10.72857,89.18677
Sabaragamuwa Province,Ratnapura RDHS,MOH-Nivithigala,35,1,24.98899,28.13571,22.82857,10.28571,87.69953
Sabaragamuwa Province,Ratnapura RDHS,MOH-Nivithigala,36,1,24.74345,27.81429,22.67143,15.18571,90.98261
Sabaragamuwa Province,Ratnapura RDHS,MOH-Nivithigala,37,1,25.12589,28.3,22.95714,7.2,89.36278
Sabaragamuwa Province,Ratnapura RDHS,MOH-Nivithigala,38,1,24.97887,28.23571,22.89286,8.8,88.97734
Sabaragamuwa Province,Ratnapura RDHS,MOH-Nivithigala,39,1,25.03036,28.52857,22.43571,11.78571,89.34597
Sabaragamuwa Province,Ratnapura RDHS,MOH-Nivithigala,40,4,25.80506,29.75,22.90714,5.514286,85.61871
Sabaragamuwa Province,Ratnapura RDHS,MOH-Nivithigala,41,8,24.3744,27.1,22.82857,22.05714,91.21191
Sabaragamuwa Province,Ratnapura RDHS,MOH-Nivithigala,42,0,24.69375,27.69286,22.55,9.328572,90.21738
Sabaragamuwa Province,Ratnapura RDHS,MOH-Nivithigala,43,2,24.63304,27.87857,22.26429,13.9,90.60354
Sabaragamuwa Province,Ratnapura RDHS,MOH-Nivithigala,44,3,24.77857,28.48571,22.25,13.28571,90.00387
Sabaragamuwa Province,Ratnapura RDHS,MOH-Nivithigala,45,1,24.47887,28.57143,21.85,8.457143,88.94154
Sabaragamuwa Province,Ratnapura RDHS,MOH-Nivithigala,46,0,24.89196,30.33571,21.68571,9.942857,89.24213
Sabaragamuwa Province,Ratnapura RDHS,MOH-Nivithigala,47,1,24.24167,29.27143,21.75,14.07143,92.92249
Sabaragamuwa Province,Ratnapura RDHS,MOH-Nivithigala,48,9,23.93631,26.85,22.10714,13.31429,90.62701
